time,td,byt,pkt
1521118773289502.0,1000,241739,302
1521118773290502.0,1000,405638,408
1521118773291502.0,1000,420221,442
1521118773292502.0,1000,295234,390
1521118773293502.0,1000,641860,595
1521118773294502.0,1000,550607,527
1521118773295502.0,1000,551887,554
1521118773296502.0,1000,339991,412
1521118773297502.0,1000,348449,409
1521118773298502.0,1000,486879,495
1521118773299502.0,1000,299987,347
1521118773300502.0,1000,247362,305
1521118773301502.0,1000,233928,297
1521118773302502.0,1000,279241,331
1521118773303502.0,1000,343517,382
1521118773304502.0,1000,309656,347
1521118773305502.0,1000,384229,417
1521118773306502.0,1000,382012,413
1521118773307502.0,1000,437728,460
1521118773308502.0,1000,542160,529
1521118773309502.0,1000,460466,461
1521118773310502.0,1000,339512,392
1521118773311502.0,1000,332831,369
1521118773312502.0,1000,267895,340
1521118773313502.0,1000,263925,318
1521118773314502.0,1000,378363,385
1521118773315502.0,1000,327147,371
1521118773316502.0,1000,338637,355
1521118773317502.0,1000,503858,476
1521118773318502.0,1000,404144,422
1521118773319502.0,1000,431409,434
1521118773320502.0,1000,340614,360
1521118773321502.0,1000,356451,395
1521118773322502.0,1000,501064,486
1521118773323502.0,1000,422634,432
1521118773324502.0,1000,414023,478
1521118773325502.0,1000,345278,393
1521118773326502.0,1000,328214,367
1521118773327502.0,1000,306670,382
1521118773328502.0,1000,370102,404
1521118773329502.0,1000,467789,490
1521118773330502.0,1000,291516,345
1521118773331502.0,1000,233485,316
1521118773332502.0,1000,324439,370
1521118773333502.0,1000,237200,315
1521118773334502.0,1000,193600,275
1521118773335502.0,1000,203385,268
1521118773336502.0,1000,242657,315
1521118773337502.0,1000,211039,290
1521118773338502.0,1000,271115,305
1521118773339502.0,1000,218092,297
1521118773340502.0,1000,347004,383
1521118773341502.0,1000,508982,506
1521118773342502.0,1000,601133,537
1521118773343502.0,1000,397026,403
1521118773344502.0,1000,279385,342
1521118773345502.0,1000,336323,384
1521118773346502.0,1000,364096,384
1521118773347502.0,1000,330415,394
1521118773348502.0,1000,269311,332
1521118773349502.0,1000,240139,308
1521118773350502.0,1000,237801,341
1521118773351502.0,1000,285178,324
1521118773352502.0,1000,262612,293
1521118773353502.0,1000,268663,324
1521118773354502.0,1000,219808,302
1521118773355502.0,1000,283615,343
1521118773356502.0,1000,304421,339
1521118773357502.0,1000,428695,445
1521118773358502.0,1000,539741,534
1521118773359502.0,1000,417792,463
1521118773360502.0,1000,392984,452
1521118773361502.0,1000,414781,424
1521118773362502.0,1000,390726,423
1521118773363502.0,1000,348028,397
1521118773364502.0,1000,317949,367
1521118773365502.0,1000,276242,326
1521118773366502.0,1000,349648,396
1521118773367502.0,1000,298916,354
1521118773368502.0,1000,312851,365
1521118773369502.0,1000,391340,432
1521118773370502.0,1000,269940,360
1521118773371502.0,1000,591792,531
1521118773372502.0,1000,529804,513
1521118773373502.0,1000,306127,368
1521118773374502.0,1000,343511,359
1521118773375502.0,1000,322676,378
1521118773376502.0,1000,435163,416
1521118773377502.0,1000,422288,449
1521118773378502.0,1000,497875,467
1521118773379502.0,1000,565223,553
1521118773380502.0,1000,658669,580
1521118773381502.0,1000,596173,576
1521118773382502.0,1000,496808,470
1521118773383502.0,1000,314381,331
1521118773384502.0,1000,397030,411
1521118773385502.0,1000,260114,332
1521118773386502.0,1000,268408,363
1521118773387502.0,1000,388637,413
1521118773388502.0,1000,273981,344
1521118773389502.0,1000,373828,379
1521118773390502.0,1000,349825,411
1521118773391502.0,1000,333529,372
1521118773392502.0,1000,486727,502
1521118773393502.0,1000,642944,601
1521118773394502.0,1000,494513,476
1521118773395502.0,1000,523638,507
1521118773396502.0,1000,626848,624
1521118773397502.0,1000,533776,506
1521118773398502.0,1000,454180,449
1521118773399502.0,1000,531194,490
1521118773400502.0,1000,480382,457
1521118773401502.0,1000,403308,421
1521118773402502.0,1000,325238,367
1521118773403502.0,1000,434059,469
1521118773404502.0,1000,332538,387
1521118773405502.0,1000,347105,381
1521118773406502.0,1000,310527,372
1521118773407502.0,1000,385401,415
1521118773408502.0,1000,333247,379
1521118773409502.0,1000,336870,391
1521118773410502.0,1000,424534,453
1521118773411502.0,1000,584089,540
1521118773412502.0,1000,573142,534
1521118773413502.0,1000,405817,425
1521118773414502.0,1000,472232,477
1521118773415502.0,1000,418505,439
1521118773416502.0,1000,382344,397
1521118773417502.0,1000,390904,415
1521118773418502.0,1000,451734,459
1521118773419502.0,1000,434482,472
1521118773420502.0,1000,377508,428
1521118773421502.0,1000,527770,529
1521118773422502.0,1000,374543,420
1521118773423502.0,1000,322452,358
1521118773424502.0,1000,329050,372
1521118773425502.0,1000,423674,416
1521118773426502.0,1000,447818,447
1521118773427502.0,1000,310285,384
1521118773428502.0,1000,394874,448
1521118773429502.0,1000,313582,368
1521118773430502.0,1000,309191,377
1521118773431502.0,1000,445576,457
1521118773432502.0,1000,405541,428
1521118773433502.0,1000,556169,518
1521118773434502.0,1000,516338,514
1521118773435502.0,1000,539652,528
1521118773436502.0,1000,494142,500
1521118773437502.0,1000,516512,526
1521118773438502.0,1000,354834,403
1521118773439502.0,1000,389529,418
1521118773440502.0,1000,334040,405
1521118773441502.0,1000,305248,353
1521118773442502.0,1000,207594,283
1521118773443502.0,1000,236411,342
1521118773444502.0,1000,262233,350
1521118773445502.0,1000,388300,423
1521118773446502.0,1000,361291,407
1521118773447502.0,1000,531907,595
1521118773448502.0,1000,434856,482
1521118773449502.0,1000,273867,353
1521118773450502.0,1000,225583,307
1521118773451502.0,1000,445334,465
1521118773452502.0,1000,418683,424
1521118773453502.0,1000,441108,463
1521118773454502.0,1000,474929,483
1521118773455502.0,1000,395101,434
1521118773456502.0,1000,288270,361
1521118773457502.0,1000,344000,380
1521118773458502.0,1000,306444,375
1521118773459502.0,1000,476493,497
1521118773460502.0,1000,282082,346
1521118773461502.0,1000,332406,369
1521118773462502.0,1000,379795,391
1521118773463502.0,1000,337353,371
1521118773464502.0,1000,280786,349
1521118773465502.0,1000,355715,390
1521118773466502.0,1000,319291,396
1521118773467502.0,1000,267751,346
1521118773468502.0,1000,468003,509
1521118773469502.0,1000,415718,443
1521118773470502.0,1000,399966,459
1521118773471502.0,1000,320736,369
1521118773472502.0,1000,376581,388
1521118773473502.0,1000,477488,475
1521118773474502.0,1000,311528,385
1521118773475502.0,1000,273467,314
1521118773476502.0,1000,341142,366
1521118773477502.0,1000,248630,354
1521118773478502.0,1000,393164,412
1521118773479502.0,1000,359756,416
1521118773480502.0,1000,474012,479
1521118773481502.0,1000,549474,536
1521118773482502.0,1000,391819,416
1521118773483502.0,1000,334204,394
1521118773484502.0,1000,294978,372
1521118773485502.0,1000,409247,449
1521118773486502.0,1000,348657,414
1521118773487502.0,1000,683750,649
1521118773488502.0,1000,679627,608
1521118773489502.0,1000,735386,654
1521118773490502.0,1000,536002,556
1521118773491502.0,1000,364356,384
1521118773492502.0,1000,329007,389
1521118773493502.0,1000,367529,409
1521118773494502.0,1000,349703,404
1521118773495502.0,1000,437003,473
1521118773496502.0,1000,261837,338
1521118773497502.0,1000,429693,450
1521118773498502.0,1000,291892,336
1521118773499502.0,1000,236288,295
1521118773500502.0,1000,433784,436
1521118773501502.0,1000,570591,563
1521118773502502.0,1000,524338,502
1521118773503502.0,1000,417234,404
1521118773504502.0,1000,480330,468
1521118773505502.0,1000,419998,433
1521118773506502.0,1000,351735,412
1521118773507502.0,1000,378581,427
1521118773508502.0,1000,479085,493
1521118773509502.0,1000,343448,390
1521118773510502.0,1000,407073,433
1521118773511502.0,1000,432396,460
1521118773512502.0,1000,518178,517
1521118773513502.0,1000,599732,607
1521118773514502.0,1000,361362,399
1521118773515502.0,1000,430246,459
1521118773516502.0,1000,315434,375
1521118773517502.0,1000,386009,411
1521118773518502.0,1000,418124,421
1521118773519502.0,1000,330222,384
1521118773520502.0,1000,438577,435
1521118773521502.0,1000,444482,434
1521118773522502.0,1000,367012,393
1521118773523502.0,1000,425691,451
1521118773524502.0,1000,337043,385
1521118773525502.0,1000,280159,334
1521118773526502.0,1000,319099,375
1521118773527502.0,1000,363961,379
1521118773528502.0,1000,287186,357
1521118773529502.0,1000,358445,404
1521118773530502.0,1000,345521,378
1521118773531502.0,1000,341928,366
1521118773532502.0,1000,301813,333
1521118773533502.0,1000,353584,402
1521118773534502.0,1000,384742,417
1521118773535502.0,1000,367255,410
1521118773536502.0,1000,324673,371
1521118773537502.0,1000,482325,488
1521118773538502.0,1000,465720,460
1521118773539502.0,1000,427215,455
1521118773540502.0,1000,344219,369
1521118773541502.0,1000,371215,410
1521118773542502.0,1000,267174,311
1521118773543502.0,1000,286351,336
1521118773544502.0,1000,227349,305
1521118773545502.0,1000,345547,393
1521118773546502.0,1000,332200,366
1521118773547502.0,1000,292412,328
1521118773548502.0,1000,274706,315
1521118773549502.0,1000,314067,410
1521118773550502.0,1000,340929,393
1521118773551502.0,1000,286889,329
1521118773552502.0,1000,269440,323
1521118773553502.0,1000,342662,423
1521118773554502.0,1000,321421,393
1521118773555502.0,1000,466600,463
1521118773556502.0,1000,453254,485
1521118773557502.0,1000,422530,437
1521118773558502.0,1000,600862,584
1521118773559502.0,1000,547408,554
1521118773560502.0,1000,338951,408
1521118773561502.0,1000,277038,367
1521118773562502.0,1000,352642,423
1521118773563502.0,1000,319573,365
1521118773564502.0,1000,273414,346
1521118773565502.0,1000,318861,384
1521118773566502.0,1000,408257,409
1521118773567502.0,1000,444219,454
1521118773568502.0,1000,292319,345
1521118773569502.0,1000,237961,290
1521118773570502.0,1000,375242,398
1521118773571502.0,1000,321878,365
1521118773572502.0,1000,332822,374
1521118773573502.0,1000,318264,360
1521118773574502.0,1000,421725,415
1521118773575502.0,1000,359768,407
1521118773576502.0,1000,447661,443
1521118773577502.0,1000,392583,424
1521118773578502.0,1000,451722,461
1521118773579502.0,1000,296871,341
1521118773580502.0,1000,363581,376
1521118773581502.0,1000,248203,346
1521118773582502.0,1000,235690,328
1521118773583502.0,1000,266254,361
1521118773584502.0,1000,223215,293
1521118773585502.0,1000,254920,322
1521118773586502.0,1000,271782,327
1521118773587502.0,1000,407273,465
1521118773588502.0,1000,496272,494
1521118773589502.0,1000,414681,483
1521118773590502.0,1000,359558,397
1521118773591502.0,1000,354464,421
1521118773592502.0,1000,288655,365
1521118773593502.0,1000,418927,461
1521118773594502.0,1000,358107,406
1521118773595502.0,1000,330061,368
1521118773596502.0,1000,398974,440
1521118773597502.0,1000,383883,441
1521118773598502.0,1000,432197,456
1521118773599502.0,1000,514039,472
1521118773600502.0,1000,510633,486
1521118773601502.0,1000,442289,460
1521118773602502.0,1000,384992,391
1521118773603502.0,1000,464808,493
1521118773604502.0,1000,778153,696
1521118773605502.0,1000,530195,497
1521118773606502.0,1000,324578,356
1521118773607502.0,1000,397501,402
1521118773608502.0,1000,357068,371
1521118773609502.0,1000,285088,347
1521118773610502.0,1000,263407,335
1521118773611502.0,1000,353869,437
1521118773612502.0,1000,411055,477
1521118773613502.0,1000,444263,513
1521118773614502.0,1000,433102,430
1521118773615502.0,1000,501116,512
1521118773616502.0,1000,370475,405
1521118773617502.0,1000,391244,419
1521118773618502.0,1000,316070,363
1521118773619502.0,1000,343388,361
1521118773620502.0,1000,596821,576
1521118773621502.0,1000,688073,661
1521118773622502.0,1000,435128,481
1521118773623502.0,1000,388966,415
1521118773624502.0,1000,449381,492
1521118773625502.0,1000,397179,436
1521118773626502.0,1000,320454,380
1521118773627502.0,1000,340605,389
1521118773628502.0,1000,584736,569
1521118773629502.0,1000,668913,653
1521118773630502.0,1000,499692,486
1521118773631502.0,1000,478097,455
1521118773632502.0,1000,465529,456
1521118773633502.0,1000,302303,348
1521118773634502.0,1000,363561,394
1521118773635502.0,1000,330595,366
1521118773636502.0,1000,336683,383
1521118773637502.0,1000,322380,357
1521118773638502.0,1000,328844,367
1521118773639502.0,1000,280960,359
1521118773640502.0,1000,337700,409
1521118773641502.0,1000,337079,384
1521118773642502.0,1000,376180,376
1521118773643502.0,1000,436125,462
1521118773644502.0,1000,497177,500
1521118773645502.0,1000,373625,404
1521118773646502.0,1000,406009,400
1521118773647502.0,1000,347948,376
1521118773648502.0,1000,346644,398
1521118773649502.0,1000,466190,472
1521118773650502.0,1000,351249,404
1521118773651502.0,1000,463487,503
1521118773652502.0,1000,213759,320
1521118773653502.0,1000,252600,357
1521118773654502.0,1000,360723,395
1521118773655502.0,1000,277415,357
1521118773656502.0,1000,354553,404
1521118773657502.0,1000,309073,337
1521118773658502.0,1000,356392,394
1521118773659502.0,1000,338423,388
1521118773660502.0,1000,239743,331
1521118773661502.0,1000,216992,303
1521118773662502.0,1000,249370,332
1521118773663502.0,1000,364930,439
1521118773664502.0,1000,328115,426
1521118773665502.0,1000,385566,433
1521118773666502.0,1000,464880,467
1521118773667502.0,1000,403959,415
1521118773668502.0,1000,349251,404
1521118773669502.0,1000,237999,302
1521118773670502.0,1000,214423,308
1521118773671502.0,1000,228655,284
1521118773672502.0,1000,294248,357
1521118773673502.0,1000,171619,248
1521118773674502.0,1000,345487,366
1521118773675502.0,1000,441518,439
1521118773676502.0,1000,360178,464
1521118773677502.0,1000,351510,429
1521118773678502.0,1000,651692,617
1521118773679502.0,1000,494805,496
1521118773680502.0,1000,494047,477
1521118773681502.0,1000,537097,528
1521118773682502.0,1000,427246,458
1521118773683502.0,1000,389750,410
1521118773684502.0,1000,305067,354
1521118773685502.0,1000,356362,414
1521118773686502.0,1000,380383,403
1521118773687502.0,1000,274349,336
1521118773688502.0,1000,301866,382
1521118773689502.0,1000,216668,272
1521118773690502.0,1000,296954,363
1521118773691502.0,1000,390870,400
1521118773692502.0,1000,444711,453
1521118773693502.0,1000,365615,389
1521118773694502.0,1000,276469,324
1521118773695502.0,1000,225683,306
1521118773696502.0,1000,278349,386
1521118773697502.0,1000,368980,460
1521118773698502.0,1000,347096,398
1521118773699502.0,1000,238165,310
1521118773700502.0,1000,262010,325
1521118773701502.0,1000,337366,379
1521118773702502.0,1000,243458,371
1521118773703502.0,1000,304576,360
1521118773704502.0,1000,343716,374
1521118773705502.0,1000,303111,365
1521118773706502.0,1000,246017,338
1521118773707502.0,1000,462622,483
1521118773708502.0,1000,519971,520
1521118773709502.0,1000,328186,382
1521118773710502.0,1000,394192,420
1521118773711502.0,1000,277933,324
1521118773712502.0,1000,418643,442
1521118773713502.0,1000,309978,385
1521118773714502.0,1000,286439,336
1521118773715502.0,1000,247819,334
1521118773716502.0,1000,444462,479
1521118773717502.0,1000,649462,593
1521118773718502.0,1000,551105,544
1521118773719502.0,1000,569788,538
1521118773720502.0,1000,449672,446
1521118773721502.0,1000,492728,492
1521118773722502.0,1000,457275,455
1521118773723502.0,1000,359219,380
1521118773724502.0,1000,311763,330
1521118773725502.0,1000,360459,400
1521118773726502.0,1000,380778,397
1521118773727502.0,1000,365130,433
1521118773728502.0,1000,284249,323
1521118773729502.0,1000,224067,283
1521118773730502.0,1000,239026,337
1521118773731502.0,1000,295473,348
1521118773732502.0,1000,365327,425
1521118773733502.0,1000,268254,346
1521118773734502.0,1000,406790,457
1521118773735502.0,1000,442493,441
1521118773736502.0,1000,380302,420
1521118773737502.0,1000,398993,477
1521118773738502.0,1000,256793,315
1521118773739502.0,1000,331470,403
1521118773740502.0,1000,418244,456
1521118773741502.0,1000,586899,541
1521118773742502.0,1000,524818,541
1521118773743502.0,1000,437881,466
1521118773744502.0,1000,312693,358
1521118773745502.0,1000,276050,326
1521118773746502.0,1000,258067,314
1521118773747502.0,1000,497415,506
1521118773748502.0,1000,310943,358
1521118773749502.0,1000,237659,332
1521118773750502.0,1000,224825,307
1521118773751502.0,1000,263137,293
1521118773752502.0,1000,344353,387
1521118773753502.0,1000,266829,371
1521118773754502.0,1000,447428,469
1521118773755502.0,1000,472386,487
1521118773756502.0,1000,400156,400
1521118773757502.0,1000,368760,410
1521118773758502.0,1000,434716,436
1521118773759502.0,1000,464777,462
1521118773760502.0,1000,330152,385
1521118773761502.0,1000,384266,414
1521118773762502.0,1000,292412,347
1521118773763502.0,1000,421174,429
1521118773764502.0,1000,389691,401
1521118773765502.0,1000,502753,502
1521118773766502.0,1000,479172,499
1521118773767502.0,1000,358463,403
1521118773768502.0,1000,354260,409
1521118773769502.0,1000,419920,412
1521118773770502.0,1000,527832,511
1521118773771502.0,1000,374632,399
1521118773772502.0,1000,500020,496
1521118773773502.0,1000,516805,490
1521118773774502.0,1000,667912,616
1521118773775502.0,1000,478307,500
1521118773776502.0,1000,418852,411
1521118773777502.0,1000,537214,541
1521118773778502.0,1000,543096,540
1521118773779502.0,1000,224818,324
1521118773780502.0,1000,499156,488
1521118773781502.0,1000,472858,471
1521118773782502.0,1000,495916,502
1521118773783502.0,1000,390333,429
1521118773784502.0,1000,449421,445
1521118773785502.0,1000,549773,523
1521118773786502.0,1000,570049,550
1521118773787502.0,1000,545393,516
1521118773788502.0,1000,464550,447
1521118773789502.0,1000,660382,626
1521118773790502.0,1000,330143,393
1521118773791502.0,1000,425292,440
1521118773792502.0,1000,465929,470
1521118773793502.0,1000,393637,411
1521118773794502.0,1000,384868,401
1521118773795502.0,1000,310420,371
1521118773796502.0,1000,381235,450
1521118773797502.0,1000,337715,399
1521118773798502.0,1000,398194,406
1521118773799502.0,1000,347756,406
1521118773800502.0,1000,385174,438
1521118773801502.0,1000,397951,410
1521118773802502.0,1000,517144,510
1521118773803502.0,1000,277486,321
1521118773804502.0,1000,348871,420
1521118773805502.0,1000,498988,524
1521118773806502.0,1000,616414,561
1521118773807502.0,1000,427938,427
1521118773808502.0,1000,423470,452
1521118773809502.0,1000,337046,406
1521118773810502.0,1000,390734,409
1521118773811502.0,1000,385270,419
1521118773812502.0,1000,219788,297
1521118773813502.0,1000,442623,455
1521118773814502.0,1000,257924,356
1521118773815502.0,1000,466662,458
1521118773816502.0,1000,371162,414
1521118773817502.0,1000,594645,559
1521118773818502.0,1000,457304,437
1521118773819502.0,1000,349149,387
1521118773820502.0,1000,423039,449
1521118773821502.0,1000,519194,504
1521118773822502.0,1000,285593,317
1521118773823502.0,1000,376239,418
1521118773824502.0,1000,425388,431
1521118773825502.0,1000,394228,426
1521118773826502.0,1000,360999,399
1521118773827502.0,1000,380439,444
1521118773828502.0,1000,416465,496
1521118773829502.0,1000,430384,448
1521118773830502.0,1000,540989,536
1521118773831502.0,1000,469460,460
1521118773832502.0,1000,414433,515
1521118773833502.0,1000,308263,365
1521118773834502.0,1000,460246,454
1521118773835502.0,1000,372742,398
1521118773836502.0,1000,487367,498
1521118773837502.0,1000,341299,423
1521118773838502.0,1000,394553,415
1521118773839502.0,1000,304460,377
1521118773840502.0,1000,439512,438
1521118773841502.0,1000,349849,380
1521118773842502.0,1000,279686,358
1521118773843502.0,1000,288448,343
1521118773844502.0,1000,243640,332
1521118773845502.0,1000,206611,293
1521118773846502.0,1000,234737,329
1521118773847502.0,1000,436588,474
1521118773848502.0,1000,445996,458
1521118773849502.0,1000,335948,387
1521118773850502.0,1000,368443,449
1521118773851502.0,1000,534857,553
1521118773852502.0,1000,337057,379
1521118773853502.0,1000,265813,353
1521118773854502.0,1000,459942,459
1521118773855502.0,1000,581987,582
1521118773856502.0,1000,340793,411
1521118773857502.0,1000,607858,592
1521118773858502.0,1000,418979,426
1521118773859502.0,1000,336569,369
1521118773860502.0,1000,482316,467
1521118773861502.0,1000,322632,356
1521118773862502.0,1000,390771,435
1521118773863502.0,1000,444479,466
1521118773864502.0,1000,328921,387
1521118773865502.0,1000,626640,590
1521118773866502.0,1000,413510,429
1521118773867502.0,1000,392250,432
1521118773868502.0,1000,542145,561
1521118773869502.0,1000,400166,421
1521118773870502.0,1000,488816,485
1521118773871502.0,1000,462806,472
1521118773872502.0,1000,282377,356
1521118773873502.0,1000,312738,361
1521118773874502.0,1000,302652,359
1521118773875502.0,1000,536665,539
1521118773876502.0,1000,378149,433
1521118773877502.0,1000,318614,385
1521118773878502.0,1000,404945,436
1521118773879502.0,1000,365434,432
1521118773880502.0,1000,407448,453
1521118773881502.0,1000,289712,368
1521118773882502.0,1000,344014,394
1521118773883502.0,1000,483348,480
1521118773884502.0,1000,466767,476
1521118773885502.0,1000,527941,547
1521118773886502.0,1000,460739,473
1521118773887502.0,1000,361176,419
1521118773888502.0,1000,434184,454
1521118773889502.0,1000,352891,410
1521118773890502.0,1000,341896,344
1521118773891502.0,1000,286577,323
1521118773892502.0,1000,357439,398
1521118773893502.0,1000,269902,343
1521118773894502.0,1000,328277,375
1521118773895502.0,1000,536028,548
1521118773896502.0,1000,326794,382
1521118773897502.0,1000,361102,414
1521118773898502.0,1000,474540,455
1521118773899502.0,1000,500205,467
1521118773900502.0,1000,431079,430
1521118773901502.0,1000,376649,417
1521118773902502.0,1000,378097,473
1521118773903502.0,1000,303443,340
1521118773904502.0,1000,388475,408
1521118773905502.0,1000,294089,357
1521118773906502.0,1000,395555,450
1521118773907502.0,1000,410699,451
1521118773908502.0,1000,350571,404
1521118773909502.0,1000,428554,450
1521118773910502.0,1000,443504,458
1521118773911502.0,1000,405868,419
1521118773912502.0,1000,457371,476
1521118773913502.0,1000,480781,469
1521118773914502.0,1000,354344,424
1521118773915502.0,1000,274771,333
1521118773916502.0,1000,299485,346
1521118773917502.0,1000,442808,474
1521118773918502.0,1000,294592,354
1521118773919502.0,1000,404517,432
1521118773920502.0,1000,553801,551
1521118773921502.0,1000,721116,659
1521118773922502.0,1000,653481,597
1521118773923502.0,1000,464468,520
1521118773924502.0,1000,445148,459
1521118773925502.0,1000,412763,407
1521118773926502.0,1000,284142,346
1521118773927502.0,1000,377821,401
1521118773928502.0,1000,505626,497
1521118773929502.0,1000,192469,293
1521118773930502.0,1000,514867,508
1521118773931502.0,1000,389987,419
1521118773932502.0,1000,477114,496
1521118773933502.0,1000,221147,291
1521118773934502.0,1000,316276,354
1521118773935502.0,1000,512558,490
1521118773936502.0,1000,613379,581
1521118773937502.0,1000,521795,506
1521118773938502.0,1000,360742,401
1521118773939502.0,1000,400091,436
1521118773940502.0,1000,749327,662
1521118773941502.0,1000,571427,551
1521118773942502.0,1000,566259,556
1521118773943502.0,1000,506815,493
1521118773944502.0,1000,581157,559
1521118773945502.0,1000,259097,337
1521118773946502.0,1000,374803,419
1521118773947502.0,1000,210230,301
1521118773948502.0,1000,237580,300
1521118773949502.0,1000,229812,309
1521118773950502.0,1000,235015,291
1521118773951502.0,1000,273815,346
1521118773952502.0,1000,352225,428
1521118773953502.0,1000,326605,384
1521118773954502.0,1000,352110,416
1521118773955502.0,1000,347325,401
1521118773956502.0,1000,386879,452
1521118773957502.0,1000,263405,344
1521118773958502.0,1000,267709,341
1521118773959502.0,1000,331931,379
1521118773960502.0,1000,372120,383
1521118773961502.0,1000,249914,300
1521118773962502.0,1000,346827,391
1521118773963502.0,1000,308601,371
1521118773964502.0,1000,399760,439
1521118773965502.0,1000,387586,431
1521118773966502.0,1000,267841,335
1521118773967502.0,1000,342557,391
1521118773968502.0,1000,425449,441
1521118773969502.0,1000,415907,430
1521118773970502.0,1000,249914,300
1521118773971502.0,1000,320102,371
1521118773972502.0,1000,276136,343
1521118773973502.0,1000,309987,369
1521118773974502.0,1000,288740,355
1521118773975502.0,1000,408788,440
1521118773976502.0,1000,226001,317
1521118773977502.0,1000,252154,329
1521118773978502.0,1000,361965,390
1521118773979502.0,1000,257790,309
1521118773980502.0,1000,298639,349
1521118773981502.0,1000,391544,453
1521118773982502.0,1000,498483,518
1521118773983502.0,1000,524281,545
1521118773984502.0,1000,621527,584
1521118773985502.0,1000,516818,535
1521118773986502.0,1000,368942,401
1521118773987502.0,1000,357600,425
1521118773988502.0,1000,349939,414
1521118773989502.0,1000,390511,417
1521118773990502.0,1000,254877,325
1521118773991502.0,1000,276152,324
1521118773992502.0,1000,278996,373
1521118773993502.0,1000,232307,307
1521118773994502.0,1000,335597,383
1521118773995502.0,1000,382096,437
1521118773996502.0,1000,431475,457
1521118773997502.0,1000,533284,536
1521118773998502.0,1000,544558,544
1521118773999502.0,1000,323535,370
1521118774000502.0,1000,245454,305
1521118774001502.0,1000,438868,457
1521118774002502.0,1000,633547,588
1521118774003502.0,1000,480333,469
1521118774004502.0,1000,411731,429
1521118774005502.0,1000,405125,445
1521118774006502.0,1000,461381,428
1521118774007502.0,1000,461841,453
1521118774008502.0,1000,523826,532
1521118774009502.0,1000,369211,407
1521118774010502.0,1000,494188,469
1521118774011502.0,1000,465117,469
1521118774012502.0,1000,538285,516
1521118774013502.0,1000,537424,522
1521118774014502.0,1000,426757,450
1521118774015502.0,1000,303539,344
1521118774016502.0,1000,359107,399
1521118774017502.0,1000,395072,418
1521118774018502.0,1000,302670,344
1521118774019502.0,1000,307906,363
1521118774020502.0,1000,253551,341
1521118774021502.0,1000,252348,323
1521118774022502.0,1000,237328,311
1521118774023502.0,1000,299395,344
1521118774024502.0,1000,283901,326
1521118774025502.0,1000,387248,415
1521118774026502.0,1000,226177,282
1521118774027502.0,1000,310583,392
1521118774028502.0,1000,341335,377
1521118774029502.0,1000,468840,453
1521118774030502.0,1000,372329,410
1521118774031502.0,1000,345407,479
1521118774032502.0,1000,484788,488
1521118774033502.0,1000,312005,357
1521118774034502.0,1000,282341,382
1521118774035502.0,1000,241112,304
1521118774036502.0,1000,549243,513
1521118774037502.0,1000,396707,427
1521118774038502.0,1000,266866,314
1521118774039502.0,1000,407588,423
1521118774040502.0,1000,400495,413
1521118774041502.0,1000,361318,397
1521118774042502.0,1000,323424,352
1521118774043502.0,1000,585020,562
1521118774044502.0,1000,541213,533
1521118774045502.0,1000,325666,370
1521118774046502.0,1000,640306,578
1521118774047502.0,1000,442034,434
1521118774048502.0,1000,498059,498
1521118774049502.0,1000,506583,515
1521118774050502.0,1000,536692,506
1521118774051502.0,1000,574665,544
1521118774052502.0,1000,297226,348
1521118774053502.0,1000,218517,303
1521118774054502.0,1000,389495,439
1521118774055502.0,1000,499082,473
1521118774056502.0,1000,424101,481
1521118774057502.0,1000,576310,572
1521118774058502.0,1000,429330,433
1521118774059502.0,1000,352193,366
1521118774060502.0,1000,359660,410
1521118774061502.0,1000,344617,389
1521118774062502.0,1000,403681,437
1521118774063502.0,1000,508711,485
1521118774064502.0,1000,442156,441
1521118774065502.0,1000,370938,401
1521118774066502.0,1000,454942,441
1521118774067502.0,1000,278029,307
1521118774068502.0,1000,259113,332
